PlayID,GameID,DriveID,Sequence,TeamID,ClubCode,Quarter,StartTime,Down,Distance,Yardline,Situation,PlayType,StartHomeScore,StartAwayScore,IsScoringPlay,EndTime,EndHomeScore,EndAwayScore,ScoringPlayDescription,PlayDescription,ShortPlayDescription,FirstDownDescription,DriveTotalPossessionTime,DriveNetYards,DrivePlays,playScoreType,playScorer,playScoringTeamId,firstDownReset,Notes
6250,1,2526,1,603,SEA,1,15:00,1,0,DC 30,NA,Kick off,0,0,FALSE,14:53,0,0,,"H.Niswander kickoff from DC 30, 56 yds to SEA 14. K.Reynolds to SEA 33 for 56 yards (A.Williams)",Kickoff,,1:51,6,3,,,0,FALSE,
6225,1,2526,2,603,SEA,1,14:53,1,10,SEA 33,1st & 10 SEA 33,Rush,0,0,FALSE,14:21,0,0,,(Shotgun) J.Gardner rush left end to SEA 38 for 5 yards (A.Tarpley),5 yard rush,,1:51,6,3,,,0,FALSE,
6221,1,2526,3,603,SEA,1,14:21,2,5,SEA 38,2nd & 5 SEA 38,Pass,0,0,FALSE,13:43,0,0,,(Shotgun) B.Silvers pass short right to K.Reynolds to SEA 39 for 1 yards (A.Tarpley),1 yard pass,,1:51,6,3,,,0,FALSE,
6227,1,2526,4,603,SEA,1,13:43,3,4,SEA 39,3rd & 4 SEA 39,Pass,0,0,FALSE,13:22,0,0,,(Shotgun) B.Silvers pass incomplete short right to K.Reynolds.,Incomplete pass,,1:51,6,3,,,0,FALSE,
6236,1,2526,5,603,SEA,1,13:22,4,4,SEA 39,4th & 4 SEA 39,Punt,0,0,FALSE,13:09,0,0,,"(Punt) B.Miller punts, 45 yds to DC 16. E.Rogers to DC 20 for 45 yards (S.Ramirez)",45 yard punt,,1:51,6,3,,,0,FALSE,
6249,1,2576,6,604,DC,1,13:09,1,10,DC 20,1st & 10 DC 20,Rush,0,0,FALSE,12:45,0,0,,(Shotgun) E.Rogers rush right end to DC 20 for 0 yards (A.Williams),0 yard rush,,5:49,63,13,,,0,FALSE,
6252,1,2576,7,604,DC,1,12:45,2,10,DC 20,2nd & 10 DC 20,Rush,0,0,FALSE,12:18,0,0,,"(No Huddle, Shotgun) D.Pumphrey rush right end to DC 19 for -1 yards (G.Igwebuike)",-1 yard rush,,5:49,63,13,,,0,FALSE,
6259,1,2576,8,604,DC,1,12:18,3,11,DC 19,3rd & 11 DC 19,Pass,0,0,FALSE,11:53,0,0,,(Shotgun) C.Jones pass deep left to R.Ross out of bounds at DC 40 for 21 yards,21 yard pass,P1,5:49,63,13,,,0,FALSE,
6269,1,2576,9,604,DC,1,11:53,1,10,DC 40,1st & 10 DC 40,Pass,0,0,FALSE,11:26,0,0,,"(No Huddle, Shotgun) C.Jones pass short right to E.Rogers out of bounds at SEA 43 for 17 yards (S.Johnson)",17 yard pass,P2,5:49,63,13,,,0,TRUE,
6277,1,2576,10,604,DC,1,11:26,1,10,SEA 43,1st & 10 SEA 43,Pass,0,0,FALSE,10:49,0,0,,"(No Huddle, Shotgun) C.Jones pass short middle to D.Pumphrey to SEA 40 for 3 yards (G.Igwebuike; S.Maponga)",3 yard pass,,5:49,63,13,,,0,TRUE,
6288,1,2576,11,604,DC,1,10:49,2,7,SEA 40,2nd & 7 SEA 40,Rush,0,0,FALSE,10:09,0,0,,"(No Huddle, Shotgun) T.Jackson rush left tackle to SEA 35 for 5 yards (J.Martin)",5 yard rush,,5:49,63,13,,,0,FALSE,
6289,1,2576,12,604,DC,1,10:25,3,2,SEA 35,NA,Penalty,0,0,FALSE,10:09,0,0,,"PENALTY on SEA. Neutral zone infraction, 5 yards, enforced to SEA 30.",5 yard penalty,,5:49,63,13,,,0,FALSE,Penalty
6296,1,2576,13,604,DC,1,10:09,1,10,SEA 30,1st & 10 SEA 30,Rush,0,0,FALSE,9:44,0,0,,J.Pressley rush left end out of bounds at SEA 21 for 9 yards (J.Martin),9 yard rush,,5:49,63,13,,,0,FALSE,
6302,1,2576,14,604,DC,1,9:44,2,1,SEA 21,2nd & 1 SEA 21,Rush,0,0,FALSE,9:18,0,0,,(No Huddle) J.Pressley rush up the middle to SEA 21 for 0 yards (A.Johnson),0 yard rush,,5:49,63,13,,,0,FALSE,
6391,1,2576,15,604,DC,1,9:18,3,1,SEA 21,3rd & 1 SEA 21,Rush,0,0,FALSE,8:46,0,0,,(No Huddle) C.Jones rush up the middle to SEA 16 for 5 yards (P.Tasini; S.Johnson),5 yard rush,R3,5:49,63,13,,,0,FALSE,
6316,1,2576,16,604,DC,1,8:46,1,10,SEA 16,1st & 10 SEA 16,Rush,0,0,FALSE,8:12,0,0,,(No Huddle) R.Ross rush right end out of bounds at SEA 17 for -1 yards (G.Igwebuike),-1 yard rush,,5:49,63,13,,,0,TRUE,
6321,1,2576,17,604,DC,1,8:12,2,11,SEA 17,2nd & 11 SEA 17,Pass,0,0,FALSE,7:43,0,0,,(Shotgun) C.Jones pass incomplete.,Incomplete pass,,5:49,63,13,,,0,FALSE,
6327,1,2576,18,604,DC,1,7:43,3,11,SEA 17,3rd & 11 SEA 17,Pass,0,0,FALSE,7:23,0,0,,(Shotgun) C.Jones pass incomplete short middle to D.Pumphrey (N.Temple).,Incomplete pass,,5:49,63,13,,,0,FALSE,
6332,1,2576,19,604,DC,1,7:23,4,11,SEA 17,4th & 11 SEA 17,Field Goal,0,0,TRUE,7:20,3,0,,(Field Goal) T.Rausa 34 yds field goal IS GOOD.,34 yard field goal,,5:49,63,13,Field Goal,Ty Rausa,604,FALSE,
6345,1,2602,20,603,SEA,1,7:20,1,0,DC 30,NA,Kick off,3,0,FALSE,7:16,3,0,,"H.Niswander kickoff from DC 30, 58 yds to SEA 12. K.Reynolds to SEA 33 for 58 yards (K.Abdullah; T.Kinnel)",Kickoff,,2:55,67,6,,,0,FALSE,
6347,1,2602,21,603,SEA,1,7:16,1,10,SEA 33,1st & 10 SEA 33,Rush,3,0,FALSE,6:46,3,0,,K.Farrow rush up the middle to SEA 35 for 2 yards (J.Bromley),2 yard rush,,2:55,67,6,,,0,FALSE,
6354,1,2602,22,603,SEA,1,6:46,2,8,SEA 35,2nd & 8 SEA 35,Pass,3,0,FALSE,6:15,3,0,,(Shotgun) B.Silvers pass short right to C.Jeter to SEA 41 for 6 yards (R.Moore),6 yard pass,,2:55,67,6,,,0,FALSE,
6360,1,2602,23,603,SEA,1,6:15,3,2,SEA 41,3rd & 2 SEA 41,Rush,3,0,FALSE,5:43,3,0,,K.Farrow rush right guard to SEA 46 for 5 yards (J.Thurman),5 yard rush,R1,2:55,67,6,,,0,FALSE,
6368,1,2602,24,603,SEA,1,5:43,1,10,SEA 46,1st & 10 SEA 46,Rush,3,0,FALSE,5:04,3,0,,(Shotgun) K.Farrow rush right end to DC 42 for 12 yards (J.Thurman; T.Kinnel),12 yard rush,R2,2:55,67,6,,,0,TRUE,
6376,1,2602,25,603,SEA,1,5:04,1,10,DC 42,1st & 10 DC 42,Pass,3,0,FALSE,4:30,3,0,,(Shotgun) B.Silvers pass deep left to D.Byrd out of bounds at DC 14 for 28 yards (D.Lawrence),28 yard pass,P3,2:55,67,6,,,0,TRUE,
6382,1,2602,26,603,SEA,1,4:30,1,10,DC 14,1st & 10 DC 14,Pass,3,0,TRUE,4:25,3,6,A.Proehl 14 yd. pass from B.Silvers,"(Shotgun) B.Silvers pass short middle to A.Proehl for 14 yards, TOUCHDOWN.",14 yard pass,P4,2:55,67,6,Touchdown,Austin Proehl,603,TRUE,
